Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
706 ; Frau ; Prof. ; Zoe ; Bock ; 22.9.1959 ; Münsterstr. 59 ; 35329 ; Gemünden ; 06634 / 17768405 ; 0161 / 9123490 ; 06634 / 85713964 ; z.bock@mail.xyz ; ja
707 ; Herr ; Prof. ; Lars ; Pohl ; 6.8.1980 ; Buldernweg 147 ; 82499 ; Wallgau ; 08825 / 72617223 ; 0177 / 3027418 ; 08825 / 60298569 ; lars.pohl@mail.xyz ; ja
708 ; Herr ; Prof. ; Eric ; Renner ; 5.7.1968 ; Mecklenbecker Str. 7 ; 41069 ; Mönchengladbach ; 02161 / 99639561 ; 0162 / 7695164 ; 02161 / 81466729 ; eric.renner@mail.xyz ; ja
709 ; Herr ; Dr. ; Til ; Both ; 12.6.1994 ; Am Grauen Stein 179 ; 74541 ; Vellberg ; 07907 / 44994901 ; 0175 / 8659880 ; 07907 / 24761032 ; t.both@mail.xyz ; ja
710 ; Frau ; Prof. ; Astrid ; Ott ; 21.4.1992 ; Am Getterbach 127 ; 89191 ; Nellingen ; 07337 / 72201472 ; 0154 / 6805090 ; 07337 / 6699624 ; astrid.ott@mail.xyz ; ja
711 ; Herr ; Dr. ; Till ; Lohmeier ; 11.3.1997 ; Elsa-Brändström-Weg 1 ; 25548 ; Kellinghusen ; 04822 / 31015117 ; 0159 / 1315322 ; 04822 / 74394146 ; till.lohmeier@mail.xyz ; ja
712 ; Herr ; Dr. ; Bernhard ; Hilbert ; 11.10.1943 ; Telemannstr. 161 ; 96361 ; Steinbach am Wald ; 09263 / 20358081 ; 0173 / 4395331 ; 09263 / 16587661 ; b.hilbert@mail.xyz ; ja
713 ; Herr ; Dr. ; Leonardo ; Hessel ; 26.6.1947 ; Idenbrockplatz 193 ; 49685 ; Halen ; 04473 / 12762306 ; 0174 / 8485042 ; 04473 / 85181209 ; l.hessel@mail.xyz ; ja
714 ; Herr ; Dr. ; Frank ; Spies ; 23.5.1925 ; Hacklenburg 49a ; 03172 ; Atterwasch ; 03561 / 93830678 ; 0167 / 2518566 ; 03561 / 24909459 ; frank.spies@mail.xyz ; ja
715 ; Frau ; Dr. ; Sabine ; Parker ; 5.10.1939 ; Albachtener Str. 94 ; 90513 ; Zirndorf ; 0911 / 64067352 ; 0154 / 1337686 ; 0911 / 56990062 ; s.parker@mail.xyz ; ja
716 ; Frau ; Dr. ; Manuela ; Karcher ; 27.2.1937 ; Kösliner Str. 7 ; 26382 ; Wilhelmshaven ; 04421 / 6208590 ; 0172 / 7465437 ; 04421 / 6493526 ; m.karcher@mail.xyz ; ja
717 ; Frau ; Dr. ; Waldtraut ; Reinhardt ; 20.8.2000 ; Bernhard-Poether-Str. 27 ; 56276 ; Großmaischeid ; 02689 / 47280215 ; 0175 / 7464954 ; 02689 / 49722256 ; w.reinhardt@mail.xyz ; ja
718 ; Herr ; Dr. ; Nicolas ; Seewald ; 4.4.1992 ; Franz-Peter-Kürten-Weg 71 ; 30657 ; Hannover ; 0511 / 8211111 ; 0165 / 5330727 ; 0511 / 13044585 ; nicolas.seewald@mail.xyz ; ja
719 ; Frau ; Dr. ; Kaya ; Marquart ; 20.6.1932 ; Agrippastr. 41 ; 49828 ; Georgsdorf ; 05946 / 78238593 ; 0175 / 8814662 ; 05946 / 70944462 ; k.marquart@mail.xyz ; ja
720 ; Frau ; Dr. ; Irmgard ; Reiss ; 2.6.1995 ; Max-Winkelmann-Str. 176 ; 69242 ; Mühlhausen ; 06222 / 32271403 ; 0160 / 3229405 ; 06222 / 83711315 ; irmgard.reiss@mail.xyz ; ja
721 ; Herr ; Prof. ; Alfred ; Sippel ; 10.12.1964 ; Schubertstr. 43 ; 36160 ; Dipperz ; 06657 / 45234279 ; 0158 / 9981197 ; 06657 / 10685857 ; alfred.sippel@mail.xyz ; ja
722 ; Frau ; Dr. ; Selina ; Hansen ; 21.7.1926 ; Schmeddingstr. 56 ; 26125 ; Oldenburg ; 0441 / 60020128 ; 0152 / 2060864 ; 0441 / 45569390 ; selina.hansen@mail.xyz ; ja
723 ; Herr ; Dr. ; Rudolf ; Jacoby ; 13.5.1947 ; Weserstr. 100 ; 59199 ; Bönen ; 02383 / 5221342 ; 0160 / 3324439 ; 02383 / 38688978 ; r.jacoby@mail.xyz ; ja
724 ; Herr ; Dr. ; Kilian ; Kara ; 14.2.1979 ; Enschedeweg 105 ; 55758 ; Weiden ; 06785 / 99163226 ; 0154 / 3561511 ; 06785 / 73223641 ; kilian.kara@mail.xyz ; ja
725 ; Frau ; Prof. ; Marlene ; Wenzel ; 11.7.1969 ; Zum Burgschemm 141 ; 91085 ; Weisendorf ; 09135 / 37716274 ; 0178 / 5026886 ; 09135 / 59506493 ; m.wenzel@mail.xyz ; ja
726 ; Frau ; Dr. ; Smilla ; Buss ; 23.11.1944 ; Erikahof 98 ; 37445 ; Walkenried ; 05525 / 14144986 ; 0165 / 7966158 ; 05525 / 15238655 ; smilla.buss@mail.xyz ; ja
727 ; Frau ; Prof. ; Chantal ; Sieger ; 17.6.1947 ; Eibenweg 8 ; 65391 ; Sauerthal ; 06771 / 85411944 ; 0177 / 7356961 ; 06771 / 50287378 ; c.sieger@mail.xyz ; ja
728 ; Frau ; Dr. ; Leoni ; Thiele ; 18.10.1961 ; Gasselstiege 12 ; 44143 ; Dortmund ; 0231 / 33027640 ; 0168 / 2361572 ; 0231 / 97211154 ; l.thiele@mail.xyz ; ja
729 ; Frau ; Dr. ; Elisabeth ; Rausch ; 16.2.1984 ; Johanniterstr. 83a ; 27419 ; Klein Meckelsen ; 04282 / 87357744 ; 0155 / 2852245 ; 04282 / 44205467 ; e.rausch@mail.xyz ; ja
730 ; Herr ; Prof. ; Ricardo ; Hopkins ; 1.8.1977 ; Janningsweg 63 ; 85290 ; Geisenfeld ; 08452 / 80343106 ; 0161 / 3351828 ; 08452 / 20748210 ; r.hopkins@mail.xyz ; ja
731 ; Frau ; Dr. ; Mina ; Demir ; 16.7.1996 ; Im Sonnentau 112 ; 24582 ; Hoffeld ; 04322 / 22402822 ; 0158 / 3665838 ; 04322 / 86826684 ; m.demir@mail.xyz ; ja
732 ; Frau ; Dr. ; Lynn ; Bötcher ; 22.2.1965 ; Ripenhorst 35a ; 27753 ; Delmenhorst ; 04221 / 44557321 ; 0153 / 4058718 ; 04221 / 90128958 ; lynn.boetcher@mail.xyz ; ja
733 ; Frau ; Prof. ; Cathrin ; Bamberger ; 27.11.1975 ; Im Draum 26a ; 23936 ; Roggenstorf ; 03881 / 91982098 ; 0167 / 7397202 ; 03881 / 12498159 ; c.bamberger@mail.xyz ; ja
734 ; Frau ; Dr. ; Anja ; Albers ; 28.10.1984 ; Soester Str. 100 ; 47625 ; Kevelaer ; 02832 / 59446522 ; 0164 / 7734744 ; 02832 / 52879580 ; anja.albers@mail.xyz ; ja
735 ; Herr ; Dr. ; Mark ; Zacher ; 8.7.1971 ; Neusser Str. 162 ; 95704 ; Pullenreuth ; 09234 / 99668377 ; 0160 / 5306647 ; 09234 / 95470364 ; m.zacher@mail.xyz ; ja
736 ; Frau ; Dr. ; Laura ; Manns ; 24.9.1968 ; Schützenstr. 19 ; 19079 ; Goldenstädt ; 03861 / 35438509 ; 0178 / 1242528 ; 03861 / 63936935 ; l.manns@mail.xyz ; ja
737 ; Herr ; Dr. ; Aaron ; Kampe ; 5.3.1955 ; Rinscheweg 102 ; 25779 ; Bergewöhrden ; 04836 / 20148215 ; 0168 / 7048678 ; 04836 / 91757972 ; aaron.kampe@mail.xyz ; ja
738 ; Herr ; Dr. ; Ferdinand ; Mangold ; 28.7.1941 ; Am Berler Kamp 64a ; 01809 ; Heidenau ; 03529 / 19965812 ; 0163 / 4856694 ; 03529 / 55169552 ; ferdinand.mangold@mail.xyz ; ja
739 ; Herr ; Dr. ; Fabian ; Dahm ; 24.9.1996 ; Am Wigbold 171 ; 87538 ; Fischen ; 08326 / 73415807 ; 0179 / 8578374 ; 08326 / 33871362 ; fabian.dahm@mail.xyz ; ja
740 ; Herr ; Dr. ; Gerd ; Hillmann ; 10.7.1997 ; Klinkkampweg 82 ; 83737 ; Irschenberg ; 08025 / 68760836 ; 0174 / 1299544 ; 08025 / 9174380 ; g.hillmann@mail.xyz ; ja
741 ; Frau ; Dr. ; Judith ; Kasper ; 15.6.1953 ; Langestr. 189 ; 27628 ; Sandstedt ; 04702 / 84537207 ; 0150 / 6957120 ; 04702 / 58004869 ; j.kasper@mail.xyz ; ja
742 ; Frau ; Dr. ; Käte ; Nitschke ; 4.5.1945 ; Schiffahrter Damm 3 ; 97618 ; Rödelmaier ; 09771 / 84348384 ; 0171 / 7082637 ; 09771 / 34684786 ; kaete.nitschke@mail.xyz ; ja
743 ; Herr ; Dr. ; Mathias ; Brockmann ; 2.12.1949 ; Goebenstr. 188 ; 25566 ; Rethwisch ; 04824 / 84320175 ; 0172 / 5031330 ; 04824 / 16885848 ; m.brockmann@mail.xyz ; ja
744 ; Frau ; Dr. ; Kaja ; Lierzer ; 24.10.1925 ; An Lyskirchen 49 ; 91349 ; Egloffstein ; 09197 / 39169944 ; 0165 / 6564281 ; 09197 / 17372700 ; k.lierzer@mail.xyz ; ja
745 ; Herr ; Dr. ; Rainer ; Neal ; 22.8.1998 ; Am Hörsterfriedhof 6a ; 25712 ; Brickeln ; 04825 / 58666608 ; 0156 / 1604965 ; 04825 / 89323623 ; r.neal@mail.xyz ; ja
746 ; Herr ; Dr. ; Ullrich ; Boone ; 7.9.1959 ; Catharina-Müller-Str. 50 ; 14974 ; Ludwigsfelde ; 03378 / 17330121 ; 0174 / 3542795 ; 03378 / 30526060 ; ullrich.boone@mail.xyz ; ja
747 ; Herr ; Prof. ; Helmut ; Blum ; 14.2.1942 ; Im Sonnentau 19 ; 82024 ; Taufkirchen ; 089 / 90781996 ; 0158 / 4670110 ; 089 / 40370267 ; h.blum@mail.xyz ; ja
748 ; Frau ; Dr. ; Elfriede ; Brix ; 19.2.1985 ; Methweg 184 ; 82398 ; Polling ; 0881 / 47575128 ; 0170 / 6461014 ; 0881 / 99829624 ; elfriede.brix@mail.xyz ; ja
749 ; Frau ; Dr. ; Stella ; Willems ; 8.10.1991 ; Uhuweg 87 ; 25779 ; Wiemerstedt ; 04836 / 53984018 ; 0158 / 2832820 ; 04836 / 14303080 ; s.willems@mail.xyz ; ja
750 ; Herr ; Dr. ; Andreas ; Junker ; 7.8.1943 ; Telgenweg 34 ; 55471 ; Tiefenbach ; 06761 / 2925887 ; 0171 / 6902236 ; 06761 / 98031256 ; a.junker@mail.xyz ; ja
751 ; Frau ; Dr. ; Frida ; Crawford ; 12.4.1995 ; Dahlweg 139 ; 97483 ; Eltmann ; 09522 / 67786678 ; 0176 / 8722706 ; 09522 / 41264739 ; frida.crawford@mail.xyz ; ja
752 ; Herr ; Dr. ; Wilhelm ; Deppe ; 12.2.1989 ; Görlitzer Str. 26 ; 88499 ; Emeringen ; 07373 / 19639804 ; 0163 / 7906240 ; 07373 / 43789172 ; wilhelm.deppe@mail.xyz ; ja
753 ; Herr ; Dr. ; Gerd ; Gast ; 11.10.1937 ; Ringelnatzstr. 151 ; 99610 ; Sömmerda ; 05608 / 42880049 ; 0169 / 8340900 ; 05608 / 96256502 ; g.gast@mail.xyz ; ja
754 ; Frau ; Dr. ; Maren ; Gerdes ; 5.2.1925 ; Zur Gräfte 168 ; 38268 ; Lengede ; 05344 / 80220743 ; 0174 / 8606903 ; 05344 / 85849112 ; maren.gerdes@mail.xyz ; ja
755 ; Herr ; Dr. ; Marko ; Pierce ; 3.11.1980 ; Skagerrakstr. 40 ; 53562 ; Sankt Katharinen ; 02644 / 3293442 ; 0172 / 4904453 ; 02644 / 7993179 ; m.pierce@mail.xyz ; ja
756 ; Frau ; Dr. ; Meike ; Griffith ; 4.12.1936 ; Ölbergstr. 150 ; 38100 ; Braunschweig ; 0531 / 87958583 ; 0160 / 3240524 ; 0531 / 9456845 ; meike.griffith@mail.xyz ; ja
757 ; Frau ; Dr. ; Sofia ; Robbins ; 24.4.1999 ; Langestr. 105 ; 83679 ; Sachsenkam ; 08021 / 53752355 ; 0159 / 1838475 ; 08021 / 72878859 ; sofia.robbins@mail.xyz ; ja
758 ; Herr ; Dr. ; Yannik ; Schäfers ; 5.12.1954 ; Rückertstr. 23 ; 86703 ; Rögling ; 09094 / 23293429 ; 0166 / 7578531 ; 09094 / 78823678 ; yannik.schaefers@mail.xyz ; ja
759 ; Frau ; Dr. ; Lucy ; Pauly ; 15.5.1998 ; Albachtener Str. 36 ; 49080 ; Osnabrück ; 0541 / 2391958 ; 0154 / 8629779 ; 0541 / 8741037 ; l.pauly@mail.xyz ; ja
760 ; Herr ; Dr. ; Leon ; Henrich ; 17.9.1937 ; Weißenburgstr. 17 ; 38700 ; Braunlage ; 05520 / 65753706 ; 0164 / 9431286 ; 05520 / 20390007 ; leon.henrich@mail.xyz ; ja
761 ; Herr ; Prof. ; Mert ; Gastätten ; 6.9.1989 ; Äußere Kanalstr. 44 ; 34131 ; Kassel ; 0561 / 11642288 ; 0175 / 5319781 ; 0561 / 36153277 ; mert.gastaetten@mail.xyz ; ja
762 ; Herr ; Prof. ; Nic ; Alvarado ; 3.4.1970 ; Rottkamp 138 ; 55494 ; Dichtelbach ; 06764 / 21995803 ; 0157 / 5427554 ; 06764 / 94665066 ; nic.alvarado@mail.xyz ; ja
763 ; Frau ; Dr. ; Isabella ; Gardner ; 27.5.1961 ; Dahlweg 7 ; 27243 ; Groß Ippener ; 04224 / 14701379 ; 0174 / 2919832 ; 04224 / 73033948 ; i.gardner@mail.xyz ; ja
764 ; Herr ; Dr. ; Herbert ; Simons ; 14.3.1952 ; Wörthstr. 148 ; 34308 ; Bad Emstal ; 05624 / 71618762 ; 0157 / 4906696 ; 05624 / 78528395 ; h.simons@mail.xyz ; ja
765 ; Frau ; Dr. ; Sonja ; Lehmkuhl ; 25.12.1952 ; Liboristr. 95 ; 35767 ; Breitscheid ; 02777 / 7563970 ; 0163 / 5360880 ; 02777 / 57132143 ; sonja.lehmkuhl@mail.xyz ; ja
766 ; Herr ; Prof. ; Kevin ; Walton ; 26.9.1923 ; Raesfeldstr. 151 ; 98716 ; Geraberg ; 03677 / 53323946 ; 0171 / 4795957 ; 03677 / 96765742 ; k.walton@mail.xyz ; ja
767 ; Herr ; Dr. ; Peter ; Eich ; 14.7.1965 ; Marderweg 102 ; 18276 ; Mühl Rosin ; 03843 / 47484823 ; 0164 / 6088410 ; 03843 / 65851310 ; p.eich@mail.xyz ; ja
768 ; Frau ; Prof. ; Annette ; Schönfeld ; 2.10.1992 ; Erpeler Str. 45 ; 49424 ; Goldenstedt ; 04444 / 1955720 ; 0163 / 2106855 ; 04444 / 17925494 ; a.schoenfeld@mail.xyz ; ja
769 ; Frau ; Dr. ; Emmely ; Pena ; 6.9.1969 ; Kurze Str. 17 ; 21218 ; Seevetal ; 04105 / 93405484 ; 0162 / 6180376 ; 04105 / 73943809 ; emmely.pena@mail.xyz ; ja
770 ; Herr ; Dr. ; Alfred ; Fels ; 5.12.1993 ; Osthuesheide 138 ; 24211 ; Postfeld ; 04342 / 83098391 ; 0174 / 6752343 ; 04342 / 17103004 ; alfred.fels@mail.xyz ; ja
771 ; Herr ; Prof. ; Robin ; Vasquez ; 22.3.1995 ; An den Mühlen 52 ; 14621 ; Schönwalde-Glien ; 03322 / 54448122 ; 0152 / 5087348 ; 03322 / 85266397 ; r.vasquez@mail.xyz ; ja
772 ; Herr ; Prof. ; Juri ; Vollmer ; 23.5.1999 ; Wildpfad 138 ; 31582 ; Langendamm ; 05021 / 36279762 ; 0177 / 8033910 ; 05021 / 34132778 ; juri.vollmer@mail.xyz ; ja
773 ; Frau ; Prof. ; Doris ; Sturm ; 12.11.1933 ; Kochwiesenstr. 49 ; 97478 ; Knetzgau ; 09527 / 98725406 ; 0160 / 8013702 ; 09527 / 96784724 ; doris.sturm@mail.xyz ; ja
774 ; Frau ; Dr. ; Joelina ; Linke ; 13.6.1934 ; Max-Winkelmann-Str. 18 ; 88422 ; Moosburg ; 07582 / 18431898 ; 0163 / 9015609 ; 07582 / 30403790 ; j.linke@mail.xyz ; ja
775 ; Herr ; Dr. ; Dirk ; Hellwig ; 16.10.1963 ; Schiffahrter Damm 92 ; 57612 ; Obererbach ; 02681 / 36537036 ; 0173 / 6097113 ; 02681 / 97745131 ; d.hellwig@mail.xyz ; ja
776 ; Herr ; Prof. ; Alfred ; Rodriguez ; 10.2.1957 ; Bünkamp 176 ; 79183 ; Waldkirch ; 07681 / 52977377 ; 0153 / 6903818 ; 07681 / 88943799 ; alfred.rodriguez@mail.xyz ; ja
777 ; Herr ; Dr. ; Janik ; Goodman ; 7.2.1990 ; Klinkkampweg 198 ; 24214 ; Noer ; 04349 / 1950730 ; 0157 / 1780959 ; 04349 / 68858572 ; j.goodman@mail.xyz ; ja
778 ; Herr ; Dr. ; Leonard ; Kraft ; 6.1.1948 ; Speestr. - 36 ; 38173 ; Erkerode ; 05305 / 4713725 ; 0151 / 4986450 ; 05305 / 39287122 ; leonard.kraft@mail.xyz ; ja
779 ; Herr ; Dr. ; Magnus ; Stevenson ; 9.8.1944 ; Studtstr. 127 ; 45468 ; Mülheim an der Ruhr ; 0208 / 22674917 ; 0164 / 6607153 ; 0208 / 44372979 ; m.stevenson@mail.xyz ; ja
780 ; Frau ; Dr. ; Lieselotte ; Zimmer ; 17.5.1930 ; Hahnenstr. 161 ; 56751 ; Einig ; 02654 / 389699 ; 0177 / 9995345 ; 02654 / 71998891 ; l.zimmer@mail.xyz ; ja
781 ; Frau ; Dr. ; Cornelia ; Reit ; 7.12.1973 ; Düesbergweg 168 ; 16359 ; Biesenthal ; 03337 / 16533077 ; 0166 / 3370812 ; 03337 / 72469705 ; cornelia.reit@mail.xyz ; ja
782 ; Herr ; Dr. ; Julius ; Reil ; 1.8.1945 ; Erikahof 161 ; 25486 ; Alveslohe ; 04193 / 49731494 ; 0166 / 6465756 ; 04193 / 56215234 ; julius.reil@mail.xyz ; ja
783 ; Frau ; Prof. ; Joelle ; Beckmann ; 10.2.1928 ; Augustastr. 189 ; 88525 ; Dürmentingen ; 07371 / 70227312 ; 0158 / 8388548 ; 07371 / 95747241 ; joelle.beckmann@mail.xyz ; ja
784 ; Frau ; Dr. ; Brigitte ; Vatter ; 13.6.1985 ; Max-Winkelmann-Str. 75 ; 73655 ; Bärenbach ; 07181 / 22714373 ; 0152 / 1166713 ; 07181 / 79051624 ; brigitte.vatter@mail.xyz ; ja
785 ; Herr ; Dr. ; Friedrich ; Singer ; 19.5.1927 ; Alte Apotheke 125 ; 56291 ; Wiebelsheim ; 06744 / 50672826 ; 0164 / 5124909 ; 06744 / 38160093 ; f.singer@mail.xyz ; ja
786 ; Herr ; Dr. ; Maxim ; Kammer ; 19.12.1967 ; Avendruper Str. 93 ; 63654 ; Büdingen ; 06042 / 66138850 ; 0154 / 9695320 ; 06042 / 2545545 ; m.kammer@mail.xyz ; ja
787 ; Herr ; Prof. ; Marlon ; Vaupel ; 7.4.1994 ; Augustastr. 198 ; 17111 ; Meesiger ; 03994 / 80028170 ; 0175 / 1714874 ; 03994 / 41992496 ; marlon.vaupel@mail.xyz ; ja
788 ; Herr ; Prof. ; Willy ; Wieser ; 28.2.1925 ; Hofstr. 199 ; 56244 ; Steinen ; 02666 / 36754794 ; 0178 / 4429526 ; 02666 / 59439318 ; w.wieser@mail.xyz ; ja
789 ; Frau ; Dr. ; Rebecca ; Hocke ; 27.3.1990 ; Memmertweg 16 ; 86551 ; Ecknach ; 08251 / 92762161 ; 0163 / 4525163 ; 08251 / 47406278 ; r.hocke@mail.xyz ; ja
790 ; Herr ; Prof. ; Jannick ; Mai ; 20.4.1986 ; An Lyskirchen 140 ; 32052 ; Herford ; 05221 / 79763348 ; 0150 / 8935273 ; 05221 / 86617420 ; jannick.mai@mail.xyz ; ja
791 ; Frau ; Dr. ; Josephine ; Sonne ; 18.6.1931 ; Wollinstr. 17 ; 29494 ; Trebel ; 05848 / 86510221 ; 0161 / 8192396 ; 05848 / 94611752 ; josephine.sonne@mail.xyz ; ja
792 ; Herr ; Dr. ; Gerhardt ; Bötcher ; 3.2.1985 ; Speestr. - 76 ; 23847 ; Westerau ; 04539 / 31361474 ; 0164 / 2696424 ; 04539 / 85857333 ; gerhardt.boetcher@mail.xyz ; ja
793 ; Herr ; Dr. ; Nicolas ; Adler ; 4.8.1959 ; Baumberger Str. 67 ; 41334 ; Nettetal ; 02153 / 58156203 ; 0169 / 1676539 ; 02153 / 36669528 ; n.adler@mail.xyz ; ja
794 ; Frau ; Dr. ; Leonie ; Stiehler ; 7.10.1958 ; Sophienstr. 72 ; 78462 ; Konstanz ; 07531 / 21874716 ; 0172 / 8284080 ; 07531 / 85681092 ; leonie.stiehler@mail.xyz ; ja
795 ; Frau ; Dr. ; Helene ; Waldhaus ; 15.12.1965 ; Angelmodder Weg 194 ; 39444 ; Hecklingen ; 03925 / 60612434 ; 0173 / 5425410 ; 03925 / 28579405 ; helene.waldhaus@mail.xyz ; ja
796 ; Herr ; Dr. ; Johann ; Wagener ; 12.2.1968 ; Florentine-Eichler-Str. 39 ; 23774 ; Heiligenhafen ; 04362 / 54884160 ; 0151 / 8722256 ; 04362 / 26025252 ; johann.wagener@mail.xyz ; ja
797 ; Herr ; Dr. ; Ralf ; Wienand ; 27.9.1959 ; Dreilinden 17 ; 53579 ; Erpel ; 02644 / 23187122 ; 0174 / 1161000 ; 02644 / 62795799 ; ralf.wienand@mail.xyz ; ja
798 ; Frau ; Dr. ; Mia ; Boone ; 15.10.1961 ; Weserstr. 97 ; 91090 ; Effeltrich ; 09133 / 52908510 ; 0167 / 7874777 ; 09133 / 8201437 ; mia.boone@mail.xyz ; ja
799 ; Herr ; Dr. ; Nikolas ; Guth ; 15.5.1979 ; Gildenstr. 115 ; 56132 ; Frücht ; 02603 / 73258961 ; 0165 / 6585160 ; 02603 / 62787190 ; n.guth@mail.xyz ; ja
800 ; Frau ; Dr. ; Lieselotte ; Hein ; 20.7.1980 ; Hirseweg 34 ; 56283 ; Mermuth ; 06747 / 41633552 ; 0152 / 5299650 ; 06747 / 53491725 ; lieselotte.hein@mail.xyz ; ja
801 ; Herr ; Dr. ; Mattis ; Zauner ; 14.5.1985 ; Mindener Str. 43 ; 31139 ; Hildesheim ; 05121 / 21301853 ; 0176 / 1449526 ; 05121 / 41602628 ; mattis.zauner@mail.xyz ; ja
802 ; Frau ; Prof. ; Hildegard ; Hummel ; 26.4.1973 ; Methweg 57 ; 97259 ; Greußenheim ; 09369 / 19540202 ; 0177 / 4130605 ; 09369 / 64877070 ; h.hummel@mail.xyz ; ja
803 ; Herr ; Dr. ; Adrian ; Laumann ; 25.11.1947 ; An den Mühlen 144a ; 56249 ; Herschbach ; 02626 / 40178304 ; 0176 / 2647629 ; 02626 / 61355788 ; a.laumann@mail.xyz ; ja
804 ; Herr ; Dr. ; Leander ; Ziegler ; 7.11.1960 ; Hillscheider Weg 197 ; 04158 ; Leipzig ; 0341 / 36716559 ; 0158 / 6763478 ; 0341 / 31348004 ; leander.ziegler@mail.xyz ; ja
805 ; Frau ; Prof. ; Waltraut ; Rosenberger ; 6.1.1999 ; Hölkenbusch 128 ; 54668 ; Schankweiler ; 06525 / 3653946 ; 0164 / 1727973 ; 06525 / 64306306 ; w.rosenberger@mail.xyz ; ja
806 ; Herr ; Dr. ; Benedict ; Michael ; 15.6.1942 ; Westenkamp 105 ; 89438 ; Holzheim ; 09075 / 47983596 ; 0157 / 4847495 ; 09075 / 46373245 ; benedict.michael@mail.xyz ; ja
807 ; Frau ; Dr. ; Ruth ; Steinmetz ; 27.12.1949 ; Memmertweg 80 ; 25860 ; Horstedt ; 04846 / 82035815 ; 0150 / 7246917 ; 04846 / 74346175 ; r.steinmetz@mail.xyz ; ja
808 ; Frau ; Dr. ; Heike ; Bad ; 10.9.1924 ; Alte Apotheke 174 ; 55756 ; Herrstein ; 06785 / 25203815 ; 0161 / 1587822 ; 06785 / 40720401 ; heike.bad@mail.xyz ; ja
809 ; Frau ; Dr. ; Daniela ; Long ; 16.6.1921 ; Maximilianstr. 68 ; 66909 ; Matzenbach ; 06383 / 10252354 ; 0168 / 8325408 ; 06383 / 40042945 ; d.long@mail.xyz ; ja
810 ; Herr ; Dr. ; Wolfgang ; Obermeier ; 16.2.1976 ; Geiststr. 179 ; 96482 ; Ahorn ; 09561 / 35372793 ; 0154 / 7446753 ; 09561 / 45228740 ; w.obermeier@mail.xyz ; ja
811 ; Frau ; Dr. ; Lisa ; Neef ; 3.8.1926 ; Dammstr. 162 ; 94032 ; Passau ; 0851 / 73136982 ; 0155 / 8149888 ; 0851 / 11547695 ; lisa.neef@mail.xyz ; ja
812 ; Frau ; Dr. ; Christa ; Padilla ; 4.4.1955 ; Norbertstr. 67 ; 76773 ; Kuhardt ; 07272 / 8265337 ; 0156 / 3562890 ; 07272 / 8127458 ; christa.padilla@mail.xyz ; ja
813 ; Frau ; Dr. ; Kaya ; Haid ; 15.6.1961 ; Max-Winkelmann-Str. 60 ; 88499 ; Emeringen ; 07373 / 90043161 ; 0168 / 5494528 ; 07373 / 90412700 ; k.haid@mail.xyz ; ja
814 ; Frau ; Prof. ; Carla ; Kuhlmann ; 26.7.1951 ; Zülpicher Str. 131 ; 90449 ; Nürnberg ; 0911 / 84062598 ; 0156 / 2020202 ; 0911 / 57257715 ; carla.kuhlmann@mail.xyz ; ja
815 ; Herr ; Dr. ; Jeremie ; Gräf ; 16.2.2000 ; Meesenstiege 17 ; 56288 ; Alterkülz ; 06746 / 64869505 ; 0161 / 7724363 ; 06746 / 21116569 ; jeremie.graef@mail.xyz ; ja
816 ; Herr ; Dr. ; Max ; Nitsche ; 21.4.1949 ; An den Mühlen 145 ; 45770 ; Marl ; 02365 / 83977616 ; 0174 / 3938987 ; 02365 / 61194909 ; max.nitsche@mail.xyz ; ja
817 ; Herr ; Dr. ; Kevin ; Jenkins ; 5.5.1975 ; Ölbergstr. 176 ; 40213 ; Düsseldorf ; 0211 / 45174635 ; 0172 / 5791686 ; 0211 / 23193297 ; kevin.jenkins@mail.xyz ; ja
818 ; Herr ; Dr. ; Marc ; Schätzle ; 17.11.1987 ; Am Krausen Baum 53 ; 34379 ; Calden ; 05674 / 67403919 ; 0174 / 1322869 ; 05674 / 73740784 ; marc.schaetzle@mail.xyz ; ja
819 ; Herr ; Dr. ; Jonah ; Rössler ; 16.1.1940 ; Rinscheweg 20 ; 06502 ; Thale ; 03947 / 71524062 ; 0177 / 5804756 ; 03947 / 68301237 ; jonah.roessler@mail.xyz ; ja
820 ; Herr ; Dr. ; Bruno ; Wassermann ; 8.12.1979 ; Dachsleite 113 ; 87672 ; Roßhaupten ; 08367 / 21676872 ; 0176 / 1063460 ; 08367 / 10065361 ; b.wassermann@mail.xyz ; ja
821 ; Frau ; Dr. ; Andrea ; Grosse ; 8.3.1952 ; Heroldstr. 156 ; 71576 ; Burgstetten ; 07191 / 59732388 ; 0165 / 4528977 ; 07191 / 1778678 ; a.grosse@mail.xyz ; ja
822 ; Frau ; Dr. ; Lucia ; Reinecke ; 16.7.1934 ; Soester Str. 42 ; 12353 ; Gropiusstadt ; 030 / 1210794 ; 0173 / 5193186 ; 030 / 83122550 ; lucia.reinecke@mail.xyz ; ja
823 ; Frau ; Dr. ; Kira ; Kappler ; 11.2.1975 ; Offerkämpe 139 ; 14089 ; Kladow ; 030 / 99481283 ; 0162 / 1768511 ; 030 / 77520652 ; k.kappler@mail.xyz ; ja
